Internal ID,Name,Address,State or Province,County,City,Specific Place,Modern Location,Visited,Mentioned Only,Website URL,Latitude,Longitude
32434,"Virgin, Kane County, Utah Territory",,,Kane County,,,,,,https://wilfordwoodruffpapers.org/subjects/virgin-kane-county-utah-territory,55.924,-4.417
32436,"Dixie, Utah Territory",,Utah Territory,,,Dixie,,,,https://wilfordwoodruffpapers.org/subjects/dixie-utah-territory,53.6622,-1.6124
32455,"Hoytsville, Summit County, Utah Territory",,Utah Territory,Summit County,Hoytsville,,"Hoytsville, Summit County, Utah",,,https://wilfordwoodruffpapers.org/subjects/hoytsville-summit-county-utah-territory,52.975,-1.081
32461,"Corry, Erie County, Pennsylvania",,Pennsylvania,Erie County,Corry,,"Corry, Erie County, Pennsylvania",,,https://wilfordwoodruffpapers.org/subjects/corry-erie-county-pennsylvania,53.5197,-1.3148
32476,"Thurber, Wayne County, Utah Territory",,Utah Territory,Wayne County,Thurber,,"Bicknell, Wayne County, Utah",,,https://wilfordwoodruffpapers.org/subjects/thurber-wayne-county-utah-territory,52.3176,-0.1725
32486,"Avon, Cache County, Utah Territory",,Utah Territory,Cache County,Avon,,,,,https://wilfordwoodruffpapers.org/subjects/avon-cache-county-utah-territory,53.4793,-2.9373
32489,"Trenton, Cache County, Utah Territory",,Utah Territory,Cache County,Trenton,,"Trenton, Cache County, Utah",,,https://wilfordwoodruffpapers.org/subjects/trenton-cache-county-utah-territory,52.451,1.728
32492,"Riverdale, Weber County, Utah Territory",,Utah Territory,Weber County,Riverdale,,,,,https://wilfordwoodruffpapers.org/subjects/riverdale-weber-county-utah-territory,52.5724,-1.1799
32493,"Ogdensburg, St. Lawrence County, New York",,New York,St. Lawrence County,Ogdensburg,,"Ogdensburg, St. Lawrence County, New York",,,https://wilfordwoodruffpapers.org/subjects/ogdensburg-st-lawrence-county-new-york,51.2965,-0.7939
32515,"Lincoln, Lincolnshire, England",,,Lincolnshire,Lincoln,,"Lincoln, Lincolnshire, England",,,https://wilfordwoodruffpapers.org/subjects/lincoln-lincolnshire-england,52.3594,-1.29
32522,"Monte Vista, Rio Grande County, Colorado",,Colorado,Rio Grande County,Monte Vista,,"Monte Vista, Rio Grande County, Colorado",,,https://wilfordwoodruffpapers.org/subjects/monte-vista-rio-grande-county-colorado,55.8023,-4.0662
32523,"Bluffdale, Salt Lake and Utah Counties, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/bluffdale-salt-lake-and-utah-counties-utah,55.8183,-4.0827
32526,"Parma, Canyon County, Idaho",,Idaho,Canyon County,Parma,,"Parma, Canyon County, Idaho",,,https://wilfordwoodruffpapers.org/subjects/parma-canyon-county-idaho,51.385,-0.321
32548,"Brigham Young College, Logan, Cache County, Utah",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/brigham-young-college-logan-cache-county-utah,52.215,-1.8697
32552,"E. T. City, Tooele County, Utah",,Utah,Tooele County,E. T. City,,,,,https://wilfordwoodruffpapers.org/subjects/e-t-city-tooele-county-utah,53.35,-2.216
32556,"Lynden, Whatcom County, Washington",,Washington,Whatcom County,Lynden,,"Lynden, Whatcom County, Washington",,,https://wilfordwoodruffpapers.org/subjects/lynden-whatcom-county-washington,51.8904,-0.1765
32560,"South Bend, St. Joseph County, Indiana",,Indiana,St. Joseph County,South Bend,,"South Bend, St. Joseph County, Indiana",,,https://wilfordwoodruffpapers.org/subjects/south-bend-st-joseph-county-indiana,57.2031,-2.192
32577,"Parkersburg, Butler County, Iowa",,Iowa,Butler County,Parkersburg,,"Parkersburg, Butler County, Iowa",,,https://wilfordwoodruffpapers.org/subjects/parkersburg-butler-county-iowa,50.875,0.548
32580,"Castle Dale, Emery County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/castle-dale-emery-county-utah,51.5578,-3.3341
32610,"Waterford, Marshall County, Mississippi",,Mississippi,Marshall County,Waterford,,"Waterford, Marshall County, Mississippi",,,https://wilfordwoodruffpapers.org/subjects/waterford-marshall-county-mississippi,51.43,-2.65
32614,"Harrison, Kootenai County, Idaho",,Idaho,Kootenai County,Harrison,,,,,https://wilfordwoodruffpapers.org/subjects/harrison-kootenai-county-idaho,51.2189,-2.973
32615,"Emery County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/emery-county-utah,53.7285,0.0382
32617,"Evanston, Uinta County, Wyoming",,Wyoming,,,,,,,https://wilfordwoodruffpapers.org/subjects/evanston-uinta-county-wyoming,51.6138,-3.4095
32619,"DeKalb County, Tennessee",,Tennessee,DeKalb County,,,"DeKalb County, Tennessee",,,https://wilfordwoodruffpapers.org/subjects/dekalb-county-tennessee,51.604,0.445
32620,"Smithville, DeKalb County, Tennessee",,Tennessee,DeKalb County,Smithville,,"Smithville, DeKalb County, Tennessee",,,https://wilfordwoodruffpapers.org/subjects/smithville-dekalb-county-tennessee,54.5828,-0.9732
32624,"Coquille, Coos County, Oregon",,Oregon,Coos County,Coquille,,"Coquille, Coos County, Oregon",,,https://wilfordwoodruffpapers.org/subjects/coquille-coos-county-oregon,53.6027,-1.7921
32654,"Fielding, Box Elder County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/fielding-box-elder-county-utah,55.8615,-4.3083
32661,Belgium,,,,,,Belgium,,,https://wilfordwoodruffpapers.org/subjects/belgium,51.279,-2.778
32674,"Glenwood, Sevier County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/glenwood-sevier-county-utah,53.5638,-0.5465
32710,"Mapleton, Utah County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/mapleton-utah-county-utah,51.72,-1.227
32723,"Peoa, Summit County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/peoa-summit-county-utah,53.7518,-0.4566
32748,"Thayne, Uinta County, Wyoming",,Wyoming,Uinta County,Thayne,,"Thayne, Lincoln County, Wyoming",,,https://wilfordwoodruffpapers.org/subjects/thayne-uinta-county-wyoming,53.41,-1.52
32751,"Plymouth, Box Elder County, Utah",,Plymouth,Box Elder County,Utah,,,,,https://wilfordwoodruffpapers.org/subjects/plymouth-box-elder-county-utah,51.6967,-0.3991
32754,"Bedford, Uinta County, Wyoming",,Wyoming,Uinta County,Bedford,,"Bedford, Lincoln County, Wyoming",,,https://wilfordwoodruffpapers.org/subjects/bedford-uinta-county-wyoming,51.8833,0.8667
32755,"Las Cruces, Doña Ana County, New Mexico Territory",,New Mexico Territory,Doña Ana County,Las Cruces,,"Las Cruces, Doña Ana County, New Mexico",,,https://wilfordwoodruffpapers.org/subjects/las-cruces-dona-ana-county-new-mexico-territory,53.88,-1.91
32757,"Virgin, Washington County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/virgin-washington-county-utah,56.155,-3.942
32795,"Chenowith, Skamania County, Washington",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/chenowith-skamania-county-washington,55.9086,-4.5045
32809,"Asay, Garfield County, Utah",,Utah,Garfield County,Asay,,ghost town,,,https://wilfordwoodruffpapers.org/subjects/asay-garfield-county-utah,51.3069,-2.5027
32812,"Grover, Wayne County, Utah",,Utah,Wayne County,Grover AKA Carcass Creek,,"Grover, Wayne County, Utah",,,https://wilfordwoodruffpapers.org/subjects/grover-wayne-county-utah,51.0559,-2.4102
32815,"Colonia Oaxaca, Sonora, Mexico",,Sonora,,Colonia Oaxaca,,colony abandoned in 1912,,,https://wilfordwoodruffpapers.org/subjects/colonia-oaxaca-sonora-mexico,53.755,-2.386
32830,"Harrisville, Weber County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/harrisville-weber-county-utah,53.4014,-3.1553
32843,"Labelle, Fremont County, Idaho",,Idaho,Fremont County,Labelle,,"Labelle, Jefferson County, Idaho",,,https://wilfordwoodruffpapers.org/subjects/labelle-fremont-county-idaho,52.4024,1.2996
32849,"St. Joseph, Oneida County, Idaho",,Idaho,Oneida County,St. Joseph,,"Mapleton, Franklin County, Idaho",,,https://wilfordwoodruffpapers.org/subjects/st-joseph-oneida-county-idaho,52.7365,-2.7226
32858,"Inverury, Sevier County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/inverury-sevier-county-utah,50.752,-3.279
32891,"Lafayette, Tippecanoe County, Indiana",,Indiana,Tippecanoe County,Lafayette,,"Lafayette, Tippecanoe County, Indiana",,,https://wilfordwoodruffpapers.org/subjects/lafayette-tippecanoe-county-indiana,51.6626,-4.0646
32894,"Saginaw, Saginaw County, Michigan",,Michigan,Saginaw County,Saginaw,,"Saginaw, Saginaw County, Michigan",,,https://wilfordwoodruffpapers.org/subjects/saginaw-saginaw-county-michigan,51.501,0.058
32895,"Marlette, Sanilac County, Michigan",,Michigan,Sanilac County,Marlette,,"Marlette, Sanilac County, Michigan",,,https://wilfordwoodruffpapers.org/subjects/marlette-sanilac-county-michigan,52.715,-2.042
32896,"Punjab, India",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/punjab-india,53.054,-3.074
32898,"Norwich, Chenango County, New York",,New York,Chenango County,Norwich,,"Norwich, Chenango County, New York",,,https://wilfordwoodruffpapers.org/subjects/norwich-chenango-county-new-york,51.0535,-2.7361
32934,"Broadbottom, Cheshire, England",,,Cheshire,Broadbottom,,,,,https://wilfordwoodruffpapers.org/subjects/broadbottom-cheshire-england,51.4881,-0.6092
32937,"Tintwistle, Cheshire, England",,,Cheshire,Tintwistle,,"Tintwistle, Derbyshire, England",,,https://wilfordwoodruffpapers.org/subjects/tintwistle-cheshire-england,55.925,-4.4593
32939,"Long Island Sound, United States",,United States,,,Long Island Sound,"Long Island Sound, United States",,,https://wilfordwoodruffpapers.org/subjects/long-island-sound-united-states,52.6351,-1.2341
32948,"Aetna, Northwest Territories, Canada",,Northwest Territories,,Aetna,,"Aetna, Alberta, Canada",,,https://wilfordwoodruffpapers.org/subjects/aetna-northwest-territories-canada,52.2535,0.1042
32949,"Akron, Summit County, Ohio",,Ohio,Summit County,Akron,,"Akron, Summit County, Ohio",,,https://wilfordwoodruffpapers.org/subjects/akron-summit-county-ohio,56.153,-3.742
32951,"Alma, Maricopa County, Arizona Territory",,Arizona Territory,Maricopa County,Alma,,,,,https://wilfordwoodruffpapers.org/subjects/alma-maricopa-county-arizona-territory,51.651,-3.283
32952,"Alpine, Utah County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/alpine-utah-county-utah,56.153,-3.7996
32957,"Auburn, Uinta County, Wyoming",,Wyoming,Uinta County,Auburn,,"Auburn, Lincoln County, Wyoming",,,https://wilfordwoodruffpapers.org/subjects/auburn-uinta-county-wyoming,51.67,0.38
32958,"Audley, Staffordshire, England",,,Staffordshire,Audley,,,,,https://wilfordwoodruffpapers.org/subjects/audley-staffordshire-england,53.538,-2.069
32960,"Avalon, Los Angeles County, California",,California,Los Angeles County,Avalon,,,,,https://wilfordwoodruffpapers.org/subjects/avalon-los-angeles-county-california,52.2625,-0.9
32961,"Banff, Northwest Territories, Canada",,Northwest Territories,,Banff,,"Banff, Alberta, Canada",,,https://wilfordwoodruffpapers.org/subjects/banff-northwest-territories-canada,55.127,-1.539
32962,"Belly River, Northwest Territories, Canada",,Northwest Territories,,,Belly River,"Belly River, Alberta, Canada",,,https://wilfordwoodruffpapers.org/subjects/belly-river-northwest-territories-canada,52.926,-1.16
32963,"Boulder, Boulder County, Colorado",,Colorado,Boulder County,Boulder,,"Boulder, Boulder County, Colorado",,,https://wilfordwoodruffpapers.org/subjects/boulder-boulder-county-colorado,55.0729,-1.5252
32964,"Bryce, Graham County, Arizona Territory",,Arizona Territory,Graham County,Bryce,,"Bryce, Graham County, Arizona",,,https://wilfordwoodruffpapers.org/subjects/bryce-graham-county-arizona-territory,51.661,-3.448
32965,"Butte, Silver Bow County, Montana",,Montana,Silver Bow County,Butte,1889-now,"Butte, Silver Bow County, Montana",,,https://wilfordwoodruffpapers.org/subjects/butte-silver-bow-county-montana,53.441,-1.502
32966,"Calgary, Northwest Territories, Canada",,Northwest Territories,,Calgary,,"Calgary, Alberta, Canada",,,https://wilfordwoodruffpapers.org/subjects/calgary-northwest-territories-canada,51.556,-3.3577
32967,"Cannonville, Garfield County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/cannonville-garfield-county-utah,57.667,-2.524
32968,"Cardston, Northwest Territories, Canada",,Northwest Territories,,Cardston,,"Cardston, Alberta, Canada",,,https://wilfordwoodruffpapers.org/subjects/cardston-northwest-territories-canada,54.076,-2.837
32970,"Castle Gate, Carbon County, Utah",,Utah,Carbon County,Castle Gate,,ghost town,,,https://wilfordwoodruffpapers.org/subjects/castle-gate-carbon-county-utah,52.67,-1.92
32971,"Centerfield, Sanpete County, Utah",,Utah,Sanpete County,Centerfield,,"Centerfield, Sanpete County, Utah",,,https://wilfordwoodruffpapers.org/subjects/centerfield-sanpete-county-utah,52.0473,-0.8928
32977,"Cherry Creek, Oneida County, Idaho",,Idaho,Oneida County,Cherry Creek,,"Cherry Creek, Oneida County, Idaho",,,https://wilfordwoodruffpapers.org/subjects/cherry-creek-oneida-county-idaho,56.4467,-2.8796
32979,"Cokeville, Uinta County, Wyoming",,Wyoming,Uinta County,Cokeville,,"Cokeville, Lincoln County, Wyoming",,,https://wilfordwoodruffpapers.org/subjects/cokeville-uinta-county-wyoming,56.2234,-2.7027
32980,"Crestone, Saguache County, Colorado",,Colorado,Saguache County,Crestone,,"Crestone, Saguache County, Colorado",,,https://wilfordwoodruffpapers.org/subjects/crestone-saguache-county-colorado,53.746,-2.665
32984,"Dunmore, Northwest Territories, Canada",,Northwest Territories,,Dunmore,,"Dunmore, Alberta, Canada",,,https://wilfordwoodruffpapers.org/subjects/dunmore-northwest-territories-canada,51.1795,-3.3242
32985,"East River, New York",,New York,,,East River,,,,https://wilfordwoodruffpapers.org/subjects/east-river-new-york,50.7414,-1.6959
32986,"Emery, Emery County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/emery-emery-county-utah,53.0056,-1.4254
32989,"Forest Dale, Salt Lake County, Utah",,Utah,Salt Lake County,Forest Dale,,part of Salt Lake City,,,https://wilfordwoodruffpapers.org/subjects/forest-dale-salt-lake-county-utah,51.53,-3.43
32990,"Fort Bridger, Green River County, Utah Territory",,Utah Territory,Green River County,,Fort Bridger,"Fort Bridger, Uinta County, Wyoming",,,https://wilfordwoodruffpapers.org/subjects/fort-bridger-green-river-county-utah-territory,52.408,-4.06
32993,"Freedom, Uinta County, Wyoming",,Wyoming,Uinta County,,Freedom,"Freedom, Lincoln County, Wyoming",,,https://wilfordwoodruffpapers.org/subjects/freedom-uinta-county-wyoming,53.23,-4.16
33007,"Georgetown, Oneida County, Idaho Territory",,Idaho Territory,Oneida County,Georgetown,,"Georgetown, Bear Lake County, Idaho",,,https://wilfordwoodruffpapers.org/subjects/georgetown-oneida-county-idaho-territory,51.2944,-1.1098
33008,"Gettysburg, Adams County, Pennsylvania",,Pennsylvania,Adams County,Gettysburg,,,,,https://wilfordwoodruffpapers.org/subjects/gettysburg-adams-county-pennsylvania,56.107,-3.749
33010,"Granger, Salt Lake County, Utah",,Utah,Salt Lake County,Granger,,,,,https://wilfordwoodruffpapers.org/subjects/granger-salt-lake-county-utah,54.954,-1.684
33011,"Granger, Sweetwater County, Wyoming Territory",,Wyoming Territory,Sweetwater County,Granger,,"Granger, Sweetwater County, Wyoming",,,https://wilfordwoodruffpapers.org/subjects/granger-sweetwater-county-wyoming-territory,54.5211,-1.2595
33012,"Grant, Fremont County, Idaho",,Idaho,Fremont County,Grant,,"Grant, Jefferson County, Idaho",,,https://wilfordwoodruffpapers.org/subjects/grant-fremont-county-idaho,54.881,-1.534
33013,"Grapevine Spring, Utah Territory",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/grapevine-spring-utah-territory,56.07,-3.17
33014,"Great Salt Lake, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/great-salt-lake-utah,51.0525,-4.1945
33015,"Grover, Uinta County, Wyoming",,Wyoming,Uinta County,Grover,,"Grover, Lincoln County, Wyoming",,,https://wilfordwoodruffpapers.org/subjects/grover-uinta-county-wyoming,53.992,-1.0724
33018,"Hamilton Fort, Iron County, Utah",,Utah,Iron County,,Hamilton Fort,,,,https://wilfordwoodruffpapers.org/subjects/hamilton-fort-iron-county-utah,52.62,-2.113
33028,"Helper, Carbon County, Utah",,Utah,Carbon County,Helper,,"Helper, Carbon County, Utah",,,https://wilfordwoodruffpapers.org/subjects/helper-carbon-county-utah,22.3,114.2
33029,"Henefer, Summit County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/henefer-summit-county-utah,1.3,103.8
33140,"Layton, Graham County, Arizona Territory",,Arizona Territory,Graham County,,Layton,"Became part of Safford, Graham County, Arizona",,,https://wilfordwoodruffpapers.org/subjects/layton-graham-county-arizona-territory,22.3167,114.1833
33141,"Lee Creek, Northwest Territories, Canada",,Northwest Territories,,,Lee Creek,"Lee Creek, Alberta, Canada",,,https://wilfordwoodruffpapers.org/subjects/lee-creek-northwest-territories-canada,43.2775,76.8958
33147,"Lethbridge, Northwest Territories, Canada",,Northwest Territories,,Lethbridge,,"Lethbridge, Alberta, Canada",,,https://wilfordwoodruffpapers.org/subjects/lethbridge-northwest-territories-canada,51.1472,71.4222
33157,"MacLeod, Northwest Territories, Canada",,Northwest Territories,,MacLeod,,"Fort Macleod, Alberta, Canada",,,https://wilfordwoodruffpapers.org/subjects/macleod-northwest-territories-canada,42.3167,69.5958
33159,"Marble Canyon, Coconino County, Arizona Territory",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/marble-canyon-coconino-county-arizona-territory,27.7172,85.324
33167,"Medicine Hat, Northwest Territories, Canada",,Northwest Territories,,Medicine Hat,,"Medicine Hat, Alberta, Canada",,,https://wilfordwoodruffpapers.org/subjects/medicine-hat-northwest-territories-canada,31.5069,34.456
33181,"Newmarket, Flintshire, Wales",,,Flintshire,Newmarket,,,,,https://wilfordwoodruffpapers.org/subjects/newmarket-flintshire-wales,-20.8789,55.4481
33189,"Reedville, Washington County, Oregon",,Oregon,Washington County,Reedville,,"Reedville, Washington County, Oregon",,,https://wilfordwoodruffpapers.org/subjects/reedville-washington-county-oregon,25.0781,-77.3386
33195,"Salamanca, Cattaraugus County, New York",,New York,Cattaraugus County,Salamanca,,"Salamanca, Cattaraugus County, New York",,,https://wilfordwoodruffpapers.org/subjects/salamanca-cattaraugus-county-new-york,14.6,-61.0667
33196,"Salina Creek, Utah Territory",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/salina-creek-utah-territory,36.1333,-5.35
33197,"Salt Lake Theater, Salt Lake City, Salt Lake County, Utah",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/salt-lake-theater-salt-lake-city-salt-lake-county-utah,12.108,-68.935
33209,"Spokane, Spokane County, Washington",,Washington,Spokane County,Spokane,,"Spokane, Spokane County, Washington",,,https://wilfordwoodruffpapers.org/subjects/spokane-spokane-county-washington,4.933,-52.33
33210,"Springdale, Washington County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/springdale-washington-county-utah,43.7333,7.4167
